"","x"
"775",-1.65117258684456
"776",-1.6516134589871
"777",-1.65205504326764
"778",-1.65249734062959
"779",-1.65294035202097
"780",-1.65338407839441
"781",-1.65382852070718
"782",-1.65427367992119
"783",-1.65471955700299
"784",-1.65516615292383
"785",-1.65561346865963
"786",-1.656061505191
"787",-1.65651026350329
"788",-1.65695974458655
"789",-1.6574099494356
"790",-1.65786087904999
"791",-1.65831253443406
"792",-1.65876491659692
"793",-1.6592180265525
"794",-1.65967186531955
"795",-1.66012643392162
"796",-1.66058173338713
"797",-1.66103776474937
"798",-1.66149452904648
"799",-1.66195202732152
"800",-1.66241026062245
"801",-1.66286923000215
"802",-1.66332893651844
"803",-1.6637893812341
"804",-1.66425056521689
"805",-1.66471248953955
"806",-1.66517515527983
"807",-1.6656385635205
"808",-1.66610271534937
"809",-1.66656761185931
"810",-1.66703325414826
"811",-1.66749964331925
"812",-1.66796678048042
"813",-1.66843466674504
"814",-1.6689033032315
"815",-1.66937269106337
"816",-1.66984283136939
"817",-1.67031372528351
"818",-1.67078537394488
"819",-1.67125777849788
"820",-1.67173094009214
"821",-1.67220485988257
"822",-1.67267953902937
"823",-1.67315497869802
"824",-1.67363118005934
"825",-1.67410814428951
"826",-1.67458587257005
"827",-1.67506436608787
"828",-1.67554362603528
"829",-1.67602365361001
"830",-1.67650445001525
"831",-1.67698601645961
"832",-1.67746835415723
"833",-1.67795146432771
"834",-1.6784353481962
"835",-1.67892000699336
"836",-1.67940544195545
"837",-1.67989165432428
"838",-1.68037864534729
"839",-1.68086641627752
"840",-1.68135496837368
"841",-1.68184430290013
"842",-1.68233442112692
"843",-1.68282532432983
"844",-1.68331701379034
"845",-1.68380949079571
"846",-1.68430275663897
"847",-1.68479681261894
"848",-1.68529166004028
"849",-1.68578730021347
"850",-1.68628373445486
"851",-1.68678096408672
"852",-1.68727899043719
"853",-1.68777781484038
"854",-1.68827743863633
"855",-1.68877786317109
"856",-1.6892790897967
"857",-1.68978111987122
"858",-1.6902839547588
"859",-1.69078759582963
"860",-1.69129204446003
"861",-1.69179730203243
"862",-1.69230336993543
"863",-1.69281024956379
"864",-1.69331794231848
"865",-1.69382644960671
"866",-1.69433577284192
"867",-1.69484591344385
"868",-1.69535687283852
"869",-1.69586865245832
"870",-1.69638125374196
"871",-1.69689467813456
"872",-1.69740892708762
"873",-1.69792400205911
"874",-1.69843990451345
"875",-1.69895663592154
"876",-1.69947419776083
"877",-1.69999259151527
"878",-1.70051181867543
"879",-1.70103188073846
"880",-1.70155277920813
"881",-1.70207451559489
"882",-1.70259709141586
"883",-1.70312050819489
"884",-1.70364476746257
"885",-1.70416987075624
"886",-1.70469581962009
"887",-1.70522261560511
"888",-1.70575026026915
"889",-1.70627875517697
"890",-1.70680810190024
"891",-1.70733830201759
"892",-1.70786935711464
"893",-1.708401268784
"894",-1.70893403862535
"895",-1.70946766824544
"896",-1.71000215925812
"897",-1.7105375132844
"898",-1.71107373195243
"899",-1.7116108168976
"900",-1.71214876976252
"901",-1.71268759219706
"902",-1.71322728585841
"903",-1.71376785241108
"904",-1.71430929352696
"905",-1.71485161088533
"906",-1.71539480617293
"907",-1.71593888108394
"908",-1.71648383732007
"909",-1.71702967659054
"910",-1.71757640061218
"911",-1.71812401110939
"912",-1.71867250981425
"913",-1.7192218984665
"914",-1.7197721788136
"915",-1.72032335261075
"916",-1.72087542162096
"917",-1.72142838761503
"918",-1.72198225237167
"919",-1.72253701767745
"920",-1.72309268532688
"921",-1.72364925712245
"922",-1.72420673487467
"923",-1.72476512040207
