"","x"
"726",-51754.0349120519
"727",-56175.7934924646
"728",-61567.5135494274
"729",-67929.1950829403
"730",-75260.8380930034
"731",-83562.4425796166
"732",-92834.0085427799
"733",-103075.535982493
"734",-114287.024898757
"735",-126468.475291571
"736",-139619.887160934
"737",-153741.260506849
"738",-168832.595329313
"739",-184893.891628327
"740",-201925.149403891
"741",-219926.368656006
"742",-238897.549384671
"743",-258838.691589885
"744",-279749.79527165
"745",-301630.860429965
"746",-324481.88706483
"747",-348302.875176246
"748",-373093.824764211
"749",-398854.735828727
"750",-425585.608369793
"751",-255322.83840624
"752",-235166.817491579
"753",-215980.758053469
"754",-197764.660091908
"755",-180518.523606898
"756",-164242.348598437
"757",-148936.135066527
"758",-134599.883011167
"759",-121233.592432357
"760",-108837.263330097
"761",-97410.8957043872
"762",-86954.4895552277
"763",-77468.0448826182
"764",-68951.5616865589
"765",-61405.0399670497
"766",-54828.4797240907
"767",-49221.8809576818
"768",-44585.243667823
"769",-40918.5678545143
"770",-38221.8535177558
"771",-36495.1006575474
"772",-35738.3092738892
"773",-35951.4793667811
"774",-37134.6109362231
"775",-39287.7039822153
"776",-42410.7585047575
"777",-46503.7745038499
"778",-51566.7519794925
"779",-57599.6909316852
"780",-64602.591360428
"781",-72575.4532657209
"782",-81518.276647564
"783",-91431.0615059573
"784",-102313.807840901
"785",-114166.515652394
"786",-126989.184940438
"787",-140781.815705031
"788",-155544.407946175
"789",-171276.961663869
"790",-187979.476858113
"791",-205651.953528908
"792",-224294.391676252
"793",-243906.791300147
"794",-264489.152400592
"795",-286041.474977586
"796",-308563.759031131
"797",-332056.004561226
"798",-356518.211567872
"799",-381950.380051067
"800",-408352.510010813
"801",-255116.017043615
"802",-234631.253547634
"803",-215116.451528203
"804",-196571.610985322
"805",-178996.731918992
"806",-162391.814329211
"807",-146756.85821598
"808",-132091.8635793
"809",-118396.83041917
"810",-105671.75873559
"811",-93916.6485285598
"812",-83131.49979808
"813",-73316.3125441503
"814",-64471.0867667708
"815",-56595.8224659414
"816",-49690.5196416621
"817",-43755.1782939329
"818",-38789.7984227539
"819",-34794.380028125
"820",-31768.9231100463
"821",-29713.4276685176
"822",-28627.8937035392
"823",-28512.3212151108
"824",-29366.7102032326
"825",-31191.0606679045
"826",-33985.3726091265
"827",-37749.6460268987
"828",-42483.880921221
"829",-48188.0772920935
"830",-54862.235139516
"831",-62506.3544634888
"832",-71120.4352640116
"833",-80704.4775410846
"834",-91258.4812947077
"835",-102782.446524881
"836",-115276.373231604
"837",-128740.261414878
"838",-143174.111074701
"839",-158577.922211075
"840",-174951.694823999
"841",-192295.428913473
"842",-210609.124479497
"843",-229892.781522072
"844",-250146.400041196
"845",-271369.980036871
"846",-293563.521509095
"847",-316727.02445787
"848",-340860.488883195
"849",-365963.91478507
"850",-392037.302163496
"851",-255827.086192654
"852",-235013.580115353
"853",-215170.035514601
"854",-196296.4523904
"855",-178392.830742749
"856",-161459.170571648
"857",-145495.471877097
"858",-130501.734659097
"859",-116477.958917646
"860",-103424.144652746
"861",-91340.2918643959
"862",-80226.4005525958
"863",-70082.4707173459
"864",-60908.5023586461
"865",-52704.4954764965
"866",-45470.4500708969
"867",-39206.3661418475
"868",-33912.2436893483
"869",-29588.0827133991
"870",-26233.8832140001
"871",-23849.6451911513
"872",-22435.3686448525
"873",-21991.0535751039
"874",-22516.6999819055
"875",-24012.3078652572
"876",-26477.877225159
"877",-29913.4080616109
"878",-34318.900374613
"879",-39694.3541641652
"880",-46039.7694302675
"881",-53355.14617292
"882",-61640.4843921226
"883",-70895.7840878753
"884",-81121.0452601782
"885",-92316.2679090312
"886",-104481.452034434
"887",-117616.597636388
"888",-131721.704714891
"889",-146796.773269945
"890",-162841.803301548
"891",-179856.794809702
"892",-197841.747794406
"893",-216796.66225566
"894",-236721.538193464
"895",-257616.375607818
"896",-279481.174498723
"897",-302315.934866178
"898",-326120.656710182
"899",-350895.340030737
"900",-376639.984827842
"901",-257456.045853356
"902",-236313.797194734
"903",-216141.510012663
"904",-196939.184307141
"905",-178706.82007817
"906",-161444.417325749
"907",-145151.976049878
"908",-129829.496250557
"909",-115476.977927786
"910",-102094.421081566
"911",-89681.8257118954
"912",-78239.1918187751
"913",-67766.5194022049
"914",-58263.8084621849
"915",-49731.058998715
"916",-42168.2710117952
"917",-35575.4445014256
"918",-29952.5794676061
"919",-25299.6759103367
"920",-21616.7338296175
"921",-18903.7532254484
"922",-17160.7340978294
"923",-16387.6764467605
"924",-16584.5802722418
"925",-17751.4455742733
"926",-19888.2723528548
"927",-22995.0606079865
"928",-27071.8103396684
"929",-32118.5215479003
"930",-38135.1942326824
"931",-45121.8283940146
"932",-53078.424031897
"933",-62004.9811463295
"934",-71901.4997373121
"935",-82767.979804845
"936",-94604.4213489278
"937",-107410.824369561
"938",-121187.188866744
"939",-135933.514840477
"940",-151649.802290761
"941",-168336.051217594
"942",-185992.261620978
"943",-204618.433500912
"944",-224214.566857396
"945",-244780.66169043
"946",-266316.718000014
"947",-288822.735786149
"948",-312298.715048833
"949",-336744.655788068
"950",-362160.558003852
"951",-260002.896025721
"952",-238531.904785779
"953",-218030.875022387
"954",-198499.806735546
"955",-179938.699925254
"956",-162347.554591513
"957",-145726.370734322
"958",-130075.148353681
"959",-115393.88744959
"960",-101682.588022049
"961",-88941.2500710583
"962",-77169.8735966177
"963",-66368.4585987273
"964",-56537.0050773871
"965",-47675.5130325969
"966",-39783.9824643569
"967",-32862.413372667
"968",-26910.8057575273
"969",-21929.1596189377
"970",-17917.4749568982
"971",-14875.7517714089
"972",-12803.9900624696
"973",-11702.1898300806
"974",-11570.3510742416
"975",-12408.4737949528
"976",-14216.5579922141
"977",-16994.6036660256
"978",-20742.6108163872
"979",-25460.5794432989
"980",-31148.5095467608
"981",-37806.4011267727
"982",-45434.2541833349
"983",-54032.0687164471
"984",-63599.8447261095
"985",-74137.582212322
"986",-85645.2811750847
"987",-98122.9416143975
"988",-111570.56353026
"989",-125988.146922673
"990",-141375.691791637
"991",-157733.19813715
"992",-175060.665959213
"993",-193358.095257827
"994",-212625.486032991
"995",-232862.838284705
"996",-254070.152012969
"997",-276247.427217783
"998",-299394.663899147
"999",-323511.862057061
"1000",-348599.021691526
"1001",-263467.63670975
"1002",-241667.902888488
"1003",-220838.130543776
"1004",-200978.319675614
"1005",-182088.470284002
"1006",-164168.582368941
"1007",-147218.655930429
"1008",-131238.690968468
"1009",-116228.687483057
"1010",-102188.645474196
"1011",-89118.5649418846
"1012",-77018.4458861238
"1013",-65888.2883069132
"1014",-55728.0922042527
"1015",-46537.8575781423
"1016",-38317.5844285821
"1017",-31067.2727555719
"1018",-24786.9225591119
"1019",-19476.5338392021
"1020",-15136.1065958424
"1021",-11765.6408290328
"1022",-9365.13653877333
"1023",-7934.59372506402
"1024",-7474.01238790483
"1025",-7983.39252729578
"1026",-9462.73414323686
"1027",-11912.0372357281
"1028",-15331.3018047694
"1029",-19720.5278503609
"1030",-25079.7153725025
"1031",-31408.8643711943
"1032",-38707.9748464361
"1033",-46977.0467982282
"1034",-56216.0802265703
"1035",-66425.0751314626
"1036",-77604.031512905
"1037",-89752.9493708976
"1038",-102871.82870544
"1039",-116960.669516533
"1040",-132019.471804176
"1041",-148048.235568369
"1042",-165046.960809112
"1043",-183015.647526406
"1044",-201954.295720249
"1045",-221862.905390643
"1046",-242741.476537587
"1047",-264590.00916108
"1048",-287408.503261124
"1049",-311196.958837719
"1050",-335955.375890863
"1051",-267850.267905442
"1052",-245721.79150286
"1053",-224563.276576827
"1054",-204374.723127345
"1055",-185156.131154413
"1056",-166907.500658032
"1057",-149628.8316382
"1058",-133320.124094918
"1059",-117981.378028187
"1060",-103612.593438006
"1061",-90213.7703243744
"1062",-77784.9086872934
"1063",-66326.0085267625
"1064",-55837.0698427817
"1065",-46318.0926353511
"1066",-37769.0769044706
"1067",-30190.0226501403
"1068",-23580.92987236
"1069",-17941.7985711299
"1070",-13272.62874645
"1071",-9573.42039832015
"1072",-6844.17352674045
"1073",-5084.88813171089
"1074",-4295.56421323146
"1075",-4476.20177130217
"1076",-5626.80080592302
"1077",-7747.36131709398
"1078",-10837.8833048151
"1079",-14898.3667690863
"1080",-19928.8117099077
"1081",-25929.2181272792
"1082",-32899.5860212009
"1083",-40839.9153916726
"1084",-49750.2062386946
"1085",-59630.4585622666
"1086",-70480.6723623888
"1087",-82300.8476390611
"1088",-95090.9843922835
"1089",-108851.082622056
"1090",-123581.142328379
"1091",-139281.163511252
"1092",-155951.146170675
"1093",-173591.090306648
"1094",-192200.995919171
"1095",-211780.863008244
"1096",-232330.691573868
"1097",-253850.481616041
"1098",-276340.233134765
"1099",-299799.946130039
"1100",-324229.620601863
"1101",-273150.789612798
"1102",-250693.570628895
